ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,amc,zoverall,0.830,0.768,0.830,0.790,10897028,5838,766
EPIC,amc,relevant,0.656,0.661,0.656,0.641,3662220,2574,765
EPIC,amc,irrelevant,0.968,0.852,0.968,0.907,7234808,3264,1
EPIC,etz,zoverall,0.896,0.874,0.896,0.880,1778533,4426,518
EPIC,etz,relevant,0.697,0.764,0.697,0.715,959695,1292,517
EPIC,etz,irrelevant,0.978,0.920,0.978,0.948,818838,3134,1
EPIC,radboud,zoverall,0.898,0.890,0.898,0.891,8715926,7241,568
EPIC,radboud,relevant,0.628,0.682,0.628,0.637,1125476,1300,567
EPIC,radboud,irrelevant,0.957,0.936,0.957,0.946,7590450,5941,1
EPIC,spaarnegasthuis,zoverall,0.854,0.809,0.854,0.821,923689,2834,444
EPIC,spaarnegasthuis,relevant,0.630,0.715,0.630,0.649,451014,987,443
EPIC,spaarnegasthuis,irrelevant,0.973,0.859,0.973,0.912,472675,1847,1
EPIC,stantonius,zoverall,0.736,0.652,0.736,0.665,6061608,7254,681
EPIC,stantonius,relevant,0.357,0.510,0.357,0.383,3261543,2790,680
EPIC,stantonius,irrelevant,0.974,0.741,0.974,0.842,2800065,4464,1
EPIC,vumc,zoverall,0.828,0.753,0.828,0.782,11825937,4838,774
EPIC,vumc,relevant,0.654,0.632,0.654,0.629,3772438,2151,773
EPIC,vumc,irrelevant,0.967,0.850,0.967,0.905,8053499,2687,1
HIX,bovenij,zoverall,0.872,0.851,0.872,0.850,410137,1072,377
HIX,bovenij,relevant,0.844,0.873,0.844,0.846,380622,800,376
HIX,bovenij,irrelevant,0.956,0.785,0.956,0.862,29515,272,1
HIX,catharina,zoverall,0.828,0.834,0.828,0.810,2096923,5074,615
HIX,catharina,relevant,0.809,0.880,0.809,0.824,1892939,4053,614
HIX,catharina,irrelevant,0.903,0.648,0.903,0.755,203984,1021,1
HIX,cwz,zoverall,0.807,0.825,0.807,0.786,1729097,3375,587
HIX,cwz,relevant,0.765,0.885,0.765,0.796,1539179,2593,586
HIX,cwz,irrelevant,0.944,0.625,0.944,0.752,189918,782,1
HIX,erasmus,zoverall,0.785,0.771,0.785,0.766,6455112,5259,780
HIX,erasmus,relevant,0.761,0.788,0.761,0.757,6000027,3350,779
HIX,erasmus,irrelevant,0.826,0.742,0.826,0.782,455085,1909,1
HIX,franciscus,zoverall,0.881,0.862,0.881,0.861,788684,2381,554
HIX,franciscus,relevant,0.857,0.886,0.857,0.860,728172,1753,553
HIX,franciscus,irrelevant,0.949,0.793,0.949,0.864,60512,628,1
HIX,ikazia,zoverall,0.852,0.844,0.852,0.834,182295,852,355
HIX,ikazia,relevant,0.834,0.884,0.834,0.848,175636,711,354
HIX,ikazia,irrelevant,0.943,0.646,0.943,0.767,6659,141,1
HIX,laurentius,zoverall,0.836,0.814,0.836,0.810,468315,1065,390
HIX,laurentius,relevant,0.809,0.859,0.809,0.824,407882,881,389
HIX,laurentius,irrelevant,0.962,0.600,0.962,0.739,60433,184,1
HIX,martini,zoverall,0.818,0.800,0.818,0.796,966017,1469,423
HIX,martini,relevant,0.798,0.839,0.798,0.804,918359,1059,422
HIX,martini,irrelevant,0.871,0.697,0.871,0.774,47658,410,1
HIX,noordwest,zoverall,0.806,0.811,0.806,0.786,1043152,1982,471
HIX,noordwest,relevant,0.764,0.863,0.764,0.786,978795,1350,470
HIX,noordwest,irrelevant,0.896,0.701,0.896,0.787,64357,632,1
HIX,rdgg,zoverall,0.810,0.775,0.810,0.773,6450060,1192,432
HIX,rdgg,relevant,0.764,0.802,0.764,0.761,5818089,833,431
HIX,rdgg,irrelevant,0.916,0.711,0.916,0.800,631971,359,1
HIX,slingeland,zoverall,0.660,0.850,0.660,0.615,607695,2714,372
HIX,slingeland,relevant,0.631,0.917,0.631,0.630,535564,2391,371
HIX,slingeland,irrelevant,0.870,0.356,0.870,0.505,72131,323,1
HIX,viecuri,zoverall,0.726,0.742,0.726,0.691,556697,2112,499
HIX,viecuri,relevant,0.649,0.818,0.649,0.694,500051,1541,498
HIX,viecuri,irrelevant,0.935,0.538,0.935,0.683,56646,571,1
HIX,zgt,zoverall,0.768,0.794,0.768,0.745,419781,2196,551
HIX,zgt,relevant,0.711,0.861,0.711,0.742,331185,1513,550
HIX,zgt,irrelevant,0.895,0.647,0.895,0.751,88596,683,1
MV,albertschweitzer,zoverall,0.820,0.826,0.820,0.810,1053737,1213,325
MV,albertschweitzer,relevant,0.694,0.755,0.694,0.694,700209,517,324
MV,albertschweitzer,irrelevant,0.914,0.880,0.914,0.896,353528,696,1
MV,amphia,zoverall,0.816,0.778,0.816,0.791,51809187,1621,425
MV,amphia,relevant,0.565,0.587,0.565,0.559,42890495,522,424
MV,amphia,irrelevant,0.935,0.869,0.935,0.901,8918692,1099,1
MV,antoniuszorggroep,zoverall,0.650,0.542,0.650,0.582,677311,497,148
MV,antoniuszorggroep,relevant,0.327,0.346,0.327,0.321,655558,217,147
MV,antoniuszorggroep,irrelevant,0.900,0.694,0.900,0.784,21753,280,1
MV,geldersevallei,zoverall,0.746,0.642,0.746,0.683,36072352,954,251
MV,geldersevallei,relevant,0.399,0.415,0.399,0.393,30293491,356,250
MV,geldersevallei,irrelevant,0.953,0.778,0.953,0.856,5778861,598,1
MV,haga,zoverall,0.762,0.745,0.762,0.746,3581461,1265,389
MV,haga,relevant,0.587,0.632,0.587,0.590,3032655,489,388
MV,haga,irrelevant,0.872,0.817,0.872,0.844,548806,776,1
MV,jeroenbosch,zoverall,0.736,0.701,0.736,0.712,20090522,808,194
MV,jeroenbosch,relevant,0.401,0.442,0.401,0.403,16801149,257,193
MV,jeroenbosch,irrelevant,0.893,0.821,0.893,0.856,3289373,551,1
MV,maasstad,zoverall,0.747,0.668,0.747,0.695,31898677,1026,285
MV,maasstad,relevant,0.453,0.474,0.453,0.440,28929706,391,284
MV,maasstad,irrelevant,0.928,0.787,0.928,0.852,2968971,635,1
MV,mst,zoverall,0.828,0.802,0.828,0.808,32476909,1908,367
MV,mst,relevant,0.540,0.550,0.540,0.520,26101190,485,366
MV,mst,irrelevant,0.926,0.887,0.926,0.906,6375719,1423,1
MV,olvg,zoverall,0.814,0.761,0.814,0.783,10927491,2154,476
MV,olvg,relevant,0.483,0.487,0.483,0.473,4981494,611,475
MV,olvg,irrelevant,0.946,0.870,0.946,0.906,5945997,1543,1
MV,umcu,zoverall,0.705,0.583,0.705,0.633,1340015,892,254
MV,umcu,relevant,0.278,0.294,0.278,0.277,1044873,320,253
MV,umcu,irrelevant,0.944,0.744,0.944,0.832,295142,572,1
MV,zuyderland,zoverall,0.783,0.708,0.783,0.738,1901095,1381,515
MV,zuyderland,relevant,0.676,0.659,0.676,0.659,1559085,737,514
MV,zuyderland,irrelevant,0.905,0.763,0.905,0.828,342010,644,1
