ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.005,0.067,0.005,0.006,1113331,1919,351
EPIC,etz,relevant,0.009,0.026,0.009,0.011,708809,846,350
EPIC,etz,irrelevant,0.001,0.100,0.001,0.002,404522,1073,1
EPIC,radboud,zoverall,0.003,0.110,0.003,0.004,6749979,3745,405
EPIC,radboud,relevant,0.012,0.017,0.012,0.012,792609,812,404
EPIC,radboud,irrelevant,0.001,0.136,0.001,0.002,5957370,2933,1
EPIC,spaarnegasthuis,zoverall,0.009,0.019,0.009,0.009,443239,1342,329
EPIC,spaarnegasthuis,relevant,0.019,0.040,0.019,0.019,270819,640,328
EPIC,spaarnegasthuis,irrelevant,0.000,0.000,0.000,0.000,172420,702,1
EPIC,stantonius,zoverall,0.011,0.027,0.011,0.014,3562721,4314,500
EPIC,stantonius,relevant,0.021,0.050,0.021,0.026,2249003,2302,499
EPIC,stantonius,irrelevant,0.000,0.000,0.000,0.000,1313718,2012,1
HIX,bovenij,zoverall,0.008,0.042,0.008,0.010,81687,353,150
HIX,bovenij,relevant,0.008,0.005,0.008,0.006,64378,258,149
HIX,bovenij,irrelevant,0.011,0.143,0.011,0.020,17309,95,1
HIX,catharina,zoverall,0.007,0.025,0.007,0.009,384774,2302,306
HIX,catharina,relevant,0.007,0.014,0.007,0.007,317431,1841,305
HIX,catharina,irrelevant,0.009,0.069,0.009,0.015,67343,461,1
HIX,cwz,zoverall,0.008,0.082,0.008,0.011,180799,1497,265
HIX,cwz,relevant,0.008,0.074,0.008,0.010,135537,1198,264
HIX,cwz,irrelevant,0.007,0.118,0.007,0.013,45262,299,1
HIX,franciscus,zoverall,0.013,0.040,0.013,0.014,171499,844,254
HIX,franciscus,relevant,0.016,0.025,0.016,0.016,156576,632,253
HIX,franciscus,irrelevant,0.005,0.083,0.005,0.009,14923,212,1
HIX,ikazia,zoverall,0.010,0.022,0.010,0.011,109377,417,200
HIX,ikazia,relevant,0.012,0.027,0.012,0.014,103381,330,199
HIX,ikazia,irrelevant,0.000,0.000,0.000,0.000,5996,87,1
HIX,laurentius,zoverall,0.005,0.003,0.005,0.003,88118,399,181
HIX,laurentius,relevant,0.006,0.004,0.006,0.004,46577,337,180
HIX,laurentius,irrelevant,0.000,0.000,0.000,0.000,41541,62,1
HIX,martini,zoverall,0.009,0.071,0.009,0.011,529596,928,253
HIX,martini,relevant,0.012,0.064,0.012,0.014,488148,587,252
HIX,martini,irrelevant,0.003,0.083,0.003,0.006,41448,341,1
HIX,noordwest,zoverall,0.008,0.120,0.008,0.012,173422,793,217
HIX,noordwest,relevant,0.008,0.089,0.008,0.011,154937,531,216
HIX,noordwest,irrelevant,0.008,0.182,0.008,0.015,18485,262,1
HIX,rdgg,zoverall,0.012,0.012,0.012,0.012,688975,657,241
HIX,rdgg,relevant,0.019,0.019,0.019,0.019,566759,412,240
HIX,rdgg,irrelevant,0.000,0.000,0.000,0.000,122216,245,1
HIX,slingeland,zoverall,0.013,0.314,0.013,0.022,182115,1593,162
HIX,slingeland,relevant,0.008,0.312,0.008,0.014,126050,1440,161
HIX,slingeland,irrelevant,0.059,0.333,0.059,0.100,56065,153,1
HIX,viecuri,zoverall,0.014,0.071,0.014,0.020,439583,1518,314
HIX,viecuri,relevant,0.018,0.061,0.018,0.024,393380,1071,313
HIX,viecuri,irrelevant,0.004,0.095,0.004,0.009,46203,447,1
HIX,zgt,zoverall,0.009,0.083,0.009,0.012,236230,1450,359
HIX,zgt,relevant,0.013,0.079,0.013,0.017,162813,897,358
HIX,zgt,irrelevant,0.002,0.091,0.002,0.004,73417,553,1
MV,albertschweitzer,zoverall,0.003,0.050,0.003,0.003,950197,1121,302
MV,albertschweitzer,relevant,0.004,0.005,0.004,0.003,648877,481,301
MV,albertschweitzer,irrelevant,0.002,0.083,0.002,0.003,301320,640,1
MV,amphia,zoverall,0.006,0.175,0.006,0.007,50238635,1496,374
MV,amphia,relevant,0.013,0.010,0.013,0.010,41339144,465,373
MV,amphia,irrelevant,0.003,0.250,0.003,0.006,8899491,1031,1
MV,antoniuszorggroep,zoverall,0.015,0.308,0.015,0.020,555749,461,129
MV,antoniuszorggroep,relevant,0.026,0.038,0.026,0.027,536868,191,128
MV,antoniuszorggroep,irrelevant,0.007,0.500,0.007,0.015,18881,270,1
MV,geldersevallei,zoverall,0.021,0.187,0.021,0.023,33487836,885,208
MV,geldersevallei,relevant,0.055,0.068,0.055,0.053,27737803,307,207
MV,geldersevallei,irrelevant,0.003,0.250,0.003,0.007,5750033,578,1
MV,haga,zoverall,0.005,0.136,0.005,0.006,3283778,1110,314
MV,haga,relevant,0.013,0.017,0.013,0.013,2837439,387,313
MV,haga,irrelevant,0.001,0.200,0.001,0.003,446339,723,1
MV,jeroenbosch,zoverall,0.009,0.009,0.009,0.008,17764553,747,183
MV,jeroenbosch,relevant,0.029,0.028,0.029,0.026,14487462,238,182
MV,jeroenbosch,irrelevant,0.000,0.000,0.000,0.000,3277091,509,1
MV,maasstad,zoverall,0.007,0.008,0.007,0.007,30179535,939,264
MV,maasstad,relevant,0.019,0.020,0.019,0.018,27218507,360,263
MV,maasstad,irrelevant,0.000,0.000,0.000,0.000,2961028,579,1
MV,mst,zoverall,0.004,0.082,0.004,0.005,30864279,1803,323
MV,mst,relevant,0.017,0.022,0.017,0.019,24493224,420,322
MV,mst,irrelevant,0.001,0.100,0.001,0.001,6371055,1383,1
MV,umcu,zoverall,0.009,0.169,0.009,0.011,1328843,880,254
MV,umcu,relevant,0.019,0.026,0.019,0.018,1044861,319,253
MV,umcu,irrelevant,0.004,0.250,0.004,0.007,283982,561,1
MV,zuyderland,zoverall,0.003,0.003,0.003,0.003,1578746,1255,469
MV,zuyderland,relevant,0.006,0.005,0.006,0.005,1316418,669,468
MV,zuyderland,irrelevant,0.000,0.000,0.000,0.000,262328,586,1
