ehr_name,hospital_name,relevance,accuracy,precision,recall,f1,num_records,support,group_count
EPIC,etz,zoverall,0.004,0.168,0.004,0.005,418514,1080,285
EPIC,etz,relevant,0.006,0.006,0.006,0.006,183817,545,284
EPIC,etz,irrelevant,0.002,0.333,0.002,0.004,234697,535,1
EPIC,radboud,zoverall,0.001,0.229,0.001,0.002,3686039,1539,290
EPIC,radboud,relevant,0.002,0.000,0.002,0.001,384161,483,289
EPIC,radboud,irrelevant,0.001,0.333,0.001,0.002,3301878,1056,1
EPIC,spaarnegasthuis,zoverall,0.001,0.001,0.001,0.001,186873,723,255
EPIC,spaarnegasthuis,relevant,0.002,0.001,0.002,0.002,143762,436,254
EPIC,spaarnegasthuis,irrelevant,0.000,0.000,0.000,0.000,43111,287,1
EPIC,stantonius,zoverall,0.002,0.015,0.002,0.004,1021797,2970,427
EPIC,stantonius,relevant,0.004,0.024,0.004,0.006,589597,1785,426
EPIC,stantonius,irrelevant,0.000,0.000,0.000,0.000,432200,1185,1
HIX,bovenij,zoverall,0.000,0.000,0.000,0.000,78395,301,138
HIX,bovenij,relevant,0.000,0.000,0.000,0.000,61919,219,137
HIX,bovenij,irrelevant,0.000,0.000,0.000,0.000,16476,82,1
HIX,catharina,zoverall,0.001,0.051,0.001,0.001,374340,1455,290
HIX,catharina,relevant,0.000,0.000,0.000,0.000,311895,1083,289
HIX,catharina,irrelevant,0.003,0.200,0.003,0.005,62445,372,1
HIX,cwz,zoverall,0.003,0.001,0.003,0.001,169596,1124,254
HIX,cwz,relevant,0.004,0.001,0.004,0.001,126282,850,253
HIX,cwz,irrelevant,0.000,0.000,0.000,0.000,43314,274,1
HIX,franciscus,zoverall,0.002,0.002,0.002,0.002,159895,648,243
HIX,franciscus,relevant,0.002,0.002,0.002,0.002,145023,458,242
HIX,franciscus,irrelevant,0.000,0.000,0.000,0.000,14872,190,1
HIX,ikazia,zoverall,0.000,0.000,0.000,0.000,102784,371,191
HIX,ikazia,relevant,0.000,0.000,0.000,0.000,96861,291,190
HIX,ikazia,irrelevant,0.000,0.000,0.000,0.000,5923,80,1
HIX,laurentius,zoverall,0.003,0.001,0.003,0.001,82757,303,162
HIX,laurentius,relevant,0.004,0.001,0.004,0.002,41617,247,161
HIX,laurentius,irrelevant,0.000,0.000,0.000,0.000,41140,56,1
HIX,martini,zoverall,0.000,0.000,0.000,0.000,512474,803,237
HIX,martini,relevant,0.000,0.000,0.000,0.000,474142,499,236
HIX,martini,irrelevant,0.000,0.000,0.000,0.000,38332,304,1
HIX,noordwest,zoverall,0.000,0.000,0.000,0.000,161546,667,201
HIX,noordwest,relevant,0.000,0.000,0.000,0.000,145803,447,200
HIX,noordwest,irrelevant,0.000,0.000,0.000,0.000,15743,220,1
HIX,rdgg,zoverall,0.000,0.000,0.000,0.000,657825,559,223
HIX,rdgg,relevant,0.000,0.000,0.000,0.000,549052,349,222
HIX,rdgg,irrelevant,0.000,0.000,0.000,0.000,108773,210,1
HIX,slingeland,zoverall,0.001,0.046,0.001,0.002,174741,866,148
HIX,slingeland,relevant,0.000,0.000,0.000,0.000,118889,746,147
HIX,slingeland,irrelevant,0.008,0.333,0.008,0.016,55852,120,1
HIX,viecuri,zoverall,0.001,0.002,0.001,0.001,396961,1255,302
HIX,viecuri,relevant,0.001,0.002,0.001,0.002,354691,866,301
HIX,viecuri,irrelevant,0.000,0.000,0.000,0.000,42270,389,1
HIX,zgt,zoverall,0.008,0.277,0.008,0.015,215797,1278,343
HIX,zgt,relevant,0.000,0.000,0.000,0.000,146025,783,342
HIX,zgt,irrelevant,0.020,0.714,0.020,0.039,69772,495,1
MV,albertschweitzer,zoverall,0.000,0.000,0.000,0.000,880706,963,288
MV,albertschweitzer,relevant,0.000,0.000,0.000,0.000,616568,435,287
MV,albertschweitzer,irrelevant,0.000,0.000,0.000,0.000,264138,528,1
MV,amphia,zoverall,0.003,0.273,0.003,0.004,48223943,1352,358
MV,amphia,relevant,0.005,0.006,0.005,0.005,39373857,436,357
MV,amphia,irrelevant,0.002,0.400,0.002,0.004,8850086,916,1
MV,antoniuszorggroep,zoverall,0.000,0.000,0.000,0.000,516901,410,124
MV,antoniuszorggroep,relevant,0.000,0.000,0.000,0.000,499352,182,123
MV,antoniuszorggroep,irrelevant,0.000,0.000,0.000,0.000,17549,228,1
MV,geldersevallei,zoverall,0.001,0.162,0.001,0.002,32898083,825,200
MV,geldersevallei,relevant,0.000,0.000,0.000,0.000,27157781,292,199
MV,geldersevallei,irrelevant,0.002,0.250,0.002,0.004,5740302,533,1
MV,haga,zoverall,0.001,0.216,0.001,0.002,3128525,992,296
MV,haga,relevant,0.000,0.000,0.000,0.000,2744648,349,295
MV,haga,irrelevant,0.002,0.333,0.002,0.003,383877,643,1
MV,jeroenbosch,zoverall,0.001,0.001,0.001,0.001,17612566,682,177
MV,jeroenbosch,relevant,0.005,0.005,0.005,0.005,14344984,222,176
MV,jeroenbosch,irrelevant,0.000,0.000,0.000,0.000,3267582,460,1
MV,maasstad,zoverall,0.002,0.006,0.002,0.003,30044257,818,250
MV,maasstad,relevant,0.006,0.015,0.006,0.008,27105470,338,249
MV,maasstad,irrelevant,0.000,0.000,0.000,0.000,2938787,480,1
MV,mst,zoverall,0.002,0.380,0.002,0.003,29872518,1654,312
MV,mst,relevant,0.002,0.005,0.002,0.003,23522475,401,311
MV,mst,irrelevant,0.002,0.500,0.002,0.003,6350043,1253,1
MV,umcu,zoverall,0.001,0.001,0.001,0.001,1191091,767,228
MV,umcu,relevant,0.003,0.002,0.003,0.002,942886,286,227
MV,umcu,irrelevant,0.000,0.000,0.000,0.000,248205,481,1
MV,zuyderland,zoverall,0.001,0.003,0.001,0.001,1499229,1144,448
MV,zuyderland,relevant,0.002,0.005,0.002,0.002,1250950,621,447
MV,zuyderland,irrelevant,0.000,0.000,0.000,0.000,248279,523,1
